timestamp,job,image_path,char_x,char_y,platform_id,actions
0.0009989738464355469,키네시스,키네시스_1768414450147.jpg,113,115,3,idle
0.10177421569824219,키네시스,키네시스_1768414450191.jpg,113,115,3,idle
0.20237207412719727,키네시스,키네시스_1768414450298.jpg,113,115,3,idle
0.30351901054382324,키네시스,키네시스_1768414450404.jpg,113,115,3,idle
0.4045107364654541,키네시스,키네시스_1768414450511.jpg,113,115,3,idle
0.5057625770568848,키네시스,키네시스_1768414450602.jpg,113,115,3,idle
0.6061301231384277,키네시스,키네시스_1768414450709.jpg,113,115,3,idle
0.7072124481201172,키네시스,키네시스_1768414450801.jpg,113,115,3,idle
0.8081591129302979,키네시스,키네시스_1768414450908.jpg,113,115,3,idle
0.9091300964355469,키네시스,키네시스_1768414450999.jpg,113,115,3,idle
1.009610891342163,키네시스,키네시스_1768414451106.jpg,113,115,3,move_left
1.1107285022735596,키네시스,키네시스_1768414451213.jpg,113,115,3,move_left
1.2116248607635498,키네시스,키네시스_1768414451319.jpg,112,115,3,move_left
1.3127729892730713,키네시스,키네시스_1768414451427.jpg,110,115,3,move_left
1.413703441619873,키네시스,키네시스_1768414451519.jpg,109,115,3,move_left
1.5146503448486328,키네시스,키네시스_1768414451627.jpg,107,115,3,move_left
1.615708827972412,키네시스,키네시스_1768414451719.jpg,107,115,3,move_left jump
1.7167816162109375,키네시스,키네시스_1768414451824.jpg,105,114,3,move_left
1.8176915645599365,키네시스,키네시스_1768414451915.jpg,104,110,-1,move_left jump
1.9187610149383545,키네시스,키네시스_1768414452021.jpg,100,107,-1,move_left jump
2.019731044769287,키네시스,키네시스_1768414452113.jpg,96,105,-1,move_left
2.1208064556121826,키네시스,키네시스_1768414452220.jpg,91,105,-1,move_left
2.2216296195983887,키네시스,키네시스_1768414452327.jpg,87,107,-1,idle
2.322538137435913,키네시스,키네시스_1768414452419.jpg,87,107,-1,move_left
2.4235646724700928,키네시스,키네시스_1768414452528.jpg,82,110,-1,move_left
2.5247504711151123,키네시스,키네시스_1768414452619.jpg,78,115,-1,move_left
2.6250979900360107,키네시스,키네시스_1768414452724.jpg,74,120,1,move_left
2.726123332977295,키네시스,키네시스_1768414452815.jpg,69,125,1,idle
2.826721668243408,키네시스,키네시스_1768414452919.jpg,69,125,1,idle
2.927621603012085,키네시스,키네시스_1768414453043.jpg,67,126,1,move_left
3.028413772583008,키네시스,키네시스_1768414453134.jpg,66,126,1,move_left
3.1293785572052,키네시스,키네시스_1768414453242.jpg,65,126,1,move_left jump
3.2306056022644043,키네시스,키네시스_1768414453332.jpg,63,124,1,move_left jump
3.331698417663574,키네시스,키네시스_1768414453439.jpg,61,121,0,move_left jump
3.4328067302703857,키네시스,키네시스_1768414453532.jpg,58,118,0,move_left jump
3.533912181854248,키네시스,키네시스_1768414453638.jpg,53,116,0,move_left
3.634425640106201,키네시스,키네시스_1768414453731.jpg,53,116,0,move_left
3.7358343601226807,키네시스,키네시스_1768414453839.jpg,49,117,0,idle
3.8369300365448,키네시스,키네시스_1768414453931.jpg,44,119,0,move_left
3.937680959701538,키네시스,키네시스_1768414454039.jpg,40,123,1,idle
4.038738489151001,키네시스,키네시스_1768414454129.jpg,36,126,1,move_right
4.1398279666900635,키네시스,키네시스_1768414454238.jpg,36,126,1,move_right
4.240778684616089,키네시스,키네시스_1768414454330.jpg,35,126,1,move_right jump
4.341537714004517,키네시스,키네시스_1768414454438.jpg,36,123,1,idle
4.442968845367432,키네시스,키네시스_1768414454529.jpg,38,120,0,jump
4.543996810913086,키네시스,키네시스_1768414454651.jpg,42,117,0,idle
4.645055532455444,키네시스,키네시스_1768414454757.jpg,47,117,0,idle
4.745964765548706,키네시스,키네시스_1768414454833.jpg,51,118,0,idle
4.847262859344482,키네시스,키네시스_1768414454956.jpg,51,118,0,idle
4.948434591293335,키네시스,키네시스_1768414455048.jpg,56,121,0,idle
5.0495686531066895,키네시스,키네시스_1768414455156.jpg,60,126,1,idle
5.149672508239746,키네시스,키네시스_1768414455248.jpg,62,126,1,idle
5.250292539596558,키네시스,키네시스_1768414455355.jpg,63,126,1,jump
5.3513054847717285,키네시스,키네시스_1768414455447.jpg,64,122,1,idle
5.451967000961304,키네시스,키네시스_1768414455556.jpg,64,122,1,jump
5.5533647537231445,키네시스,키네시스_1768414455646.jpg,66,119,0,idle
5.654470205307007,키네시스,키네시스_1768414455753.jpg,71,117,1,idle
5.755541801452637,키네시스,키네시스_1768414455858.jpg,75,117,1,idle
5.856656789779663,키네시스,키네시스_1768414455951.jpg,80,119,-1,idle
5.957247018814087,키네시스,키네시스_1768414456058.jpg,84,122,-1,idle
6.058701515197754,키네시스,키네시스_1768414456134.jpg,84,122,-1,idle
6.160085678100586,키네시스,키네시스_1768414456240.jpg,89,127,-1,idle
6.261103630065918,키네시스,키네시스_1768414456348.jpg,93,132,9,idle
6.362177848815918,키네시스,키네시스_1768414456456.jpg,97,137,8,idle
6.463423013687134,키네시스,키네시스_1768414456547.jpg,100,138,8,idle
6.564023017883301,키네시스,키네시스_1768414456654.jpg,101,138,8,jump
6.6651341915130615,키네시스,키네시스_1768414456747.jpg,101,138,8,idle
6.76624321937561,키네시스,키네시스_1768414456853.jpg,101,134,9,jump
6.867224216461182,키네시스,키네시스_1768414456946.jpg,104,131,3,jump
6.96804404258728,키네시스,키네시스_1768414457053.jpg,108,129,3,idle
7.068723678588867,키네시스,키네시스_1768414457159.jpg,113,128,3,idle
7.169562578201294,키네시스,키네시스_1768414457251.jpg,117,130,3,move_right
7.27064323425293,키네시스,키네시스_1768414457358.jpg,117,130,3,move_right
7.3713929653167725,키네시스,키네시스_1768414457449.jpg,122,134,-1,move_right
7.472367763519287,키네시스,키네시스_1768414457556.jpg,126,138,8,move_right
7.573089599609375,키네시스,키네시스_1768414457647.jpg,128,137,8,move_right jump
7.674156188964844,키네시스,키네시스_1768414457755.jpg,130,133,10,move_right
7.7750983238220215,키네시스,키네시스_1768414457846.jpg,133,130,10,move_right jump
7.875886917114258,키네시스,키네시스_1768414457955.jpg,133,130,10,move_right
7.977055788040161,키네시스,키네시스_1768414458047.jpg,137,128,-1,move_right
8.07798147201538,키네시스,키네시스_1768414458168.jpg,142,128,-1,move_right
8.179160356521606,키네시스,키네시스_1768414458276.jpg,146,130,6,move_right
8.280280828475952,키네시스,키네시스_1768414458366.jpg,151,133,6,move_right
8.381447792053223,키네시스,키네시스_1768414458472.jpg,155,138,7,move_right
8.48241662979126,키네시스,키네시스_1768414458564.jpg,155,138,7,move_right jump
8.583298683166504,키네시스,키네시스_1768414458670.jpg,159,132,6,move_right
8.684115886688232,키네시스,키네시스_1768414458777.jpg,159,132,6,move_right jump
8.784991025924683,키네시스,키네시스_1768414458868.jpg,163,129,6,move_right
8.885788917541504,키네시스,키네시스_1768414458975.jpg,167,128,6,idle
8.986822366714478,키네시스,키네시스_1768414459066.jpg,172,128,6,idle
9.087653875350952,키네시스,키네시스_1768414459173.jpg,174,129,6,move_left
9.188300848007202,키네시스,키네시스_1768414459265.jpg,174,129,6,move_left
9.289241313934326,키네시스,키네시스_1768414459371.jpg,175,129,7,move_left
9.390326023101807,키네시스,키네시스_1768414459463.jpg,175,129,7,move_left
9.490666151046753,키네시스,키네시스_1768414459569.jpg,174,129,6,move_left jump
9.591697454452515,키네시스,키네시스_1768414459676.jpg,172,124,6,jump move_up
9.692764520645142,키네시스,키네시스_1768414459766.jpg,170,122,6,move_up
9.794386386871338,키네시스,키네시스_1768414459888.jpg,170,122,6,jump move_up
9.89540410041809,키네시스,키네시스_1768414459979.jpg,169,119,6,jump move_up
9.996459722518921,키네시스,키네시스_1768414460086.jpg,167,111,5,move_left
10.097276449203491,키네시스,키네시스_1768414460193.jpg,165,105,4,move_left
10.198001146316528,키네시스,키네시스_1768414460286.jpg,164,100,4,move_left
10.29919695854187,키네시스,키네시스_1768414460391.jpg,162,98,4,idle
10.39976978302002,키네시스,키네시스_1768414460498.jpg,160,97,4,idle
10.501099586486816,키네시스,키네시스_1768414460589.jpg,160,97,4,idle
10.602011919021606,키네시스,키네시스_1768414460680.jpg,159,98,4,move_left
10.702660083770752,키네시스,키네시스_1768414460787.jpg,157,99,4,move_left
10.803655624389648,키네시스,키네시스_1768414460879.jpg,155,99,4,move_left
10.90465784072876,키네시스,키네시스_1768414460986.jpg,154,100,4,move_left
11.0056471824646,키네시스,키네시스_1768414461093.jpg,151,100,4,jump move_left
11.1065514087677,키네시스,키네시스_1768414461186.jpg,151,100,4,move_left
11.207381248474121,키네시스,키네시스_1768414461292.jpg,146,100,4,jump move_left
11.308202505111694,키네시스,키네시스_1768414461384.jpg,142,97,-1,move_left
11.409000635147095,키네시스,키네시스_1768414461490.jpg,137,97,-1,move_left
11.510222911834717,키네시스,키네시스_1768414461582.jpg,133,99,-1,idle
11.611147165298462,키네시스,키네시스_1768414461704.jpg,128,102,-1,move_left
11.711862802505493,키네시스,키네시스_1768414461810.jpg,124,107,-1,move_left
11.8129141330719,키네시스,키네시스_1768414461902.jpg,124,107,-1,move_left
11.914016485214233,키네시스,키네시스_1768414462009.jpg,119,112,-1,idle
12.014233350753784,키네시스,키네시스_1768414462100.jpg,115,115,3,jump
12.114868879318237,키네시스,키네시스_1768414462206.jpg,114,113,-1,jump
12.215874433517456,키네시스,키네시스_1768414462297.jpg,113,110,-1,jump
12.31677508354187,키네시스,키네시스_1768414462404.jpg,108,107,-1,jump
12.41733980178833,키네시스,키네시스_1768414462495.jpg,108,107,-1,idle
12.518011569976807,키네시스,키네시스_1768414462601.jpg,104,106,-1,idle
12.618905782699585,키네시스,키네시스_1768414462709.jpg,99,106,-1,idle
12.72009015083313,키네시스,키네시스_1768414462801.jpg,95,109,-1,idle
12.821052074432373,키네시스,키네시스_1768414462908.jpg,90,113,-1,idle
12.922024011611938,키네시스,키네시스_1768414462999.jpg,90,113,-1,move_left
13.02336072921753,키네시스,키네시스_1768414463106.jpg,86,118,-1,move_left
13.123966217041016,키네시스,키네시스_1768414463197.jpg,81,123,-1,move_left
13.224940061569214,키네시스,키네시스_1768414463304.jpg,77,128,-1,jump move_left
13.326046466827393,키네시스,키네시스_1768414463397.jpg,72,131,1,move_left
13.427127838134766,키네시스,키네시스_1768414463504.jpg,68,135,2,jump move_left
13.527840614318848,키네시스,키네시스_1768414463612.jpg,64,138,2,move_left
13.628918647766113,키네시스,키네시스_1768414463719.jpg,63,138,2,move_left
13.7298002243042,키네시스,키네시스_1768414463825.jpg,63,138,2,idle
13.83080267906189,키네시스,키네시스_1768414463915.jpg,62,138,2,idle
13.931480884552002,키네시스,키네시스_1768414464021.jpg,62,138,2,move_left
14.032568216323853,키네시스,키네시스_1768414464113.jpg,62,138,2,jump move_left
14.133914947509766,키네시스,키네시스_1768414464218.jpg,61,135,2,move_up jump move_left
14.235218286514282,키네시스,키네시스_1768414464325.jpg,61,135,2,move_up
14.33641767501831,키네시스,키네시스_1768414464416.jpg,59,132,1,move_up
14.437361478805542,키네시스,키네시스_1768414464524.jpg,57,131,1,move_up jump
14.538322448730469,키네시스,키네시스_1768414464616.jpg,55,124,1,move_up jump
14.639397144317627,키네시스,키네시스_1768414464724.jpg,54,117,0,move_left
14.740386486053467,키네시스,키네시스_1768414464815.jpg,52,112,0,move_left
14.841408491134644,키네시스,키네시스_1768414464922.jpg,50,109,0,move_left
14.94234037399292,키네시스,키네시스_1768414465013.jpg,50,109,0,idle
15.042751789093018,키네시스,키네시스_1768414465120.jpg,49,108,0,move_left
15.143706321716309,키네시스,키네시스_1768414465226.jpg,47,108,0,move_left
15.244674921035767,키네시스,키네시스_1768414465335.jpg,45,110,0,move_right
15.345820426940918,키네시스,키네시스_1768414465441.jpg,44,114,0,move_right
15.446849346160889,키네시스,키네시스_1768414465531.jpg,44,115,0,move_right
15.547718048095703,키네시스,키네시스_1768414465638.jpg,44,115,0,move_right jump
15.648541927337646,키네시스,키네시스_1768414465730.jpg,45,112,0,move_right
15.749473571777344,키네시스,키네시스_1768414465837.jpg,47,109,0,move_right
15.850703477859497,키네시스,키네시스_1768414465943.jpg,49,108,0,move_right
15.951642751693726,키네시스,키네시스_1768414466034.jpg,50,109,0,move_right
16.052852630615234,키네시스,키네시스_1768414466142.jpg,52,111,0,move_right
16.15437650680542,키네시스,키네시스_1768414466233.jpg,52,111,0,move_right
16.255293607711792,키네시스,키네시스_1768414466340.jpg,54,115,0,move_right jump
16.356192111968994,키네시스,키네시스_1768414466431.jpg,55,112,0,move_right jump
16.457017421722412,키네시스,키네시스_1768414466538.jpg,57,109,0,move_right
16.558077812194824,키네시스,키네시스_1768414466643.jpg,59,108,0,move_right
16.659311294555664,키네시스,키네시스_1768414466734.jpg,60,109,0,move_right
16.76009750366211,키네시스,키네시스_1768414466841.jpg,60,109,0,move_right
16.861213207244873,키네시스,키네시스_1768414466948.jpg,62,111,0,move_right
16.962098836898804,키네시스,키네시스_1768414467055.jpg,64,115,0,idle
17.063130140304565,키네시스,키네시스_1768414467147.jpg,64,115,0,move_right
17.164472341537476,키네시스,키네시스_1768414467254.jpg,64,115,0,move_right
17.265467405319214,키네시스,키네시스_1768414467345.jpg,64,115,0,move_right
17.366373538970947,키네시스,키네시스_1768414467452.jpg,65,115,0,move_right
17.46725344657898,키네시스,키네시스_1768414467558.jpg,65,115,0,jump
17.568451404571533,키네시스,키네시스_1768414467650.jpg,67,113,0,idle
17.66953730583191,키네시스,키네시스_1768414467758.jpg,69,110,-1,jump
17.770498275756836,키네시스,키네시스_1768414467849.jpg,73,107,-1,idle
17.87142586708069,키네시스,키네시스_1768414467956.jpg,78,106,-1,idle
17.97218680381775,키네시스,키네시스_1768414468049.jpg,82,106,-1,idle
18.073160409927368,키네시스,키네시스_1768414468155.jpg,82,106,-1,idle
18.17395281791687,키네시스,키네시스_1768414468248.jpg,87,109,-1,idle
18.274864673614502,키네시스,키네시스_1768414468355.jpg,91,113,-1,move_right
18.375552654266357,키네시스,키네시스_1768414468460.jpg,96,118,-1,move_right
18.476235389709473,키네시스,키네시스_1768414468553.jpg,100,123,3,move_right
18.577333211898804,키네시스,키네시스_1768414468660.jpg,104,126,3,move_right
18.67860984802246,키네시스,키네시스_1768414468767.jpg,104,126,3,move_right
18.77997374534607,키네시스,키네시스_1768414468874.jpg,105,126,3,move_right
18.881261348724365,키네시스,키네시스_1768414468966.jpg,107,126,3,move_right jump
18.982348680496216,키네시스,키네시스_1768414469073.jpg,109,122,3,move_right jump
19.082942962646484,키네시스,키네시스_1768414469165.jpg,112,119,3,move_right jump
19.184030771255493,키네시스,키네시스_1768414469273.jpg,116,117,3,move_right
19.285117864608765,키네시스,키네시스_1768414469364.jpg,121,117,3,move_right
19.38642120361328,키네시스,키네시스_1768414469472.jpg,121,117,3,move_right
19.487477779388428,키네시스,키네시스_1768414469563.jpg,125,118,3,move_right
19.588237524032593,키네시스,키네시스_1768414469669.jpg,130,122,-1,idle
19.689100980758667,키네시스,키네시스_1768414469776.jpg,134,126,10,idle
19.79007387161255,키네시스,키네시스_1768414469868.jpg,136,126,-1,idle
19.891200304031372,키네시스,키네시스_1768414469975.jpg,137,124,-1,move_up jump
19.99236750602722,키네시스,키네시스_1768414470067.jpg,137,124,-1,move_up
20.093461990356445,키네시스,키네시스_1768414470174.jpg,137,121,-1,move_up jump
20.194731950759888,키네시스,키네시스_1768414470280.jpg,138,117,-1,move_up jump
20.29582643508911,키네시스,키네시스_1768414470387.jpg,139,109,-1,move_up
20.39691472053528,키네시스,키네시스_1768414470479.jpg,140,103,-1,move_left
20.497908115386963,키네시스,키네시스_1768414470587.jpg,140,98,-1,move_left
20.598512887954712,키네시스,키네시스_1768414470694.jpg,141,96,-1,move_left
20.699609994888306,키네시스,키네시스_1768414470786.jpg,141,96,-1,idle
20.80020523071289,키네시스,키네시스_1768414470894.jpg,142,95,-1,idle
20.901503086090088,키네시스,키네시스_1768414470986.jpg,142,96,-1,move_right
21.002881050109863,키네시스,키네시스_1768414471093.jpg,143,99,-1,move_right
21.104214668273926,키네시스,키네시스_1768414471183.jpg,143,103,-1,move_right
21.2051784992218,키네시스,키네시스_1768414471288.jpg,144,108,-1,move_right
21.306275367736816,키네시스,키네시스_1768414471380.jpg,144,108,-1,move_right
21.407283782958984,키네시스,키네시스_1768414471488.jpg,145,113,-1,move_right jump
21.508066415786743,키네시스,키네시스_1768414471580.jpg,147,117,-1,move_right jump
21.609191417694092,키네시스,키네시스_1768414471686.jpg,151,118,6,move_right jump
21.709963083267212,키네시스,키네시스_1768414471779.jpg,153,115,-1,move_right jump
21.81103754043579,키네시스,키네시스_1768414471900.jpg,154,112,-1,move_right
21.912497997283936,키네시스,키네시스_1768414472006.jpg,154,112,-1,move_up
22.013636112213135,키네시스,키네시스_1768414472096.jpg,156,111,-1,jump move_up
22.114813089370728,키네시스,키네시스_1768414472203.jpg,158,105,4,move_up
22.21587610244751,키네시스,키네시스_1768414472308.jpg,159,98,4,move_left
22.316683292388916,키네시스,키네시스_1768414472399.jpg,161,93,4,move_left
22.417789697647095,키네시스,키네시스_1768414472506.jpg,162,90,4,move_left
22.519097805023193,키네시스,키네시스_1768414472597.jpg,162,90,4,idle
22.62000322341919,키네시스,키네시스_1768414472704.jpg,164,88,4,idle
22.720837116241455,키네시스,키네시스_1768414472809.jpg,165,89,4,move_left
22.821521520614624,키네시스,키네시스_1768414472900.jpg,167,90,4,idle
22.922576665878296,키네시스,키네시스_1768414473007.jpg,167,90,4,idle
23.023148775100708,키네시스,키네시스_1768414473099.jpg,167,90,4,move_right
23.124226808547974,키네시스,키네시스_1768414473206.jpg,167,90,4,move_right
23.225151538848877,키네시스,키네시스_1768414473298.jpg,168,90,4,move_right
23.326266288757324,키네시스,키네시스_1768414473405.jpg,170,90,4,move_right
23.427570104599,키네시스,키네시스_1768414473498.jpg,171,90,4,move_right
23.5286762714386,키네시스,키네시스_1768414473619.jpg,173,90,-1,move_right
23.629522562026978,키네시스,키네시스_1768414473726.jpg,174,90,-1,idle
23.730505228042603,키네시스,키네시스_1768414473817.jpg,175,90,-1,move_left
23.831313133239746,키네시스,키네시스_1768414473924.jpg,175,92,-1,move_left
23.932413339614868,키네시스,키네시스_1768414474016.jpg,175,92,-1,move_left
24.033514738082886,키네시스,키네시스_1768414474123.jpg,176,96,-1,move_down
24.13474941253662,키네시스,키네시스_1768414474214.jpg,177,100,5,move_down move_left
24.235705614089966,키네시스,키네시스_1768414474320.jpg,177,101,5,move_left
24.336570739746094,키네시스,키네시스_1768414474427.jpg,177,101,5,jump move_left
24.437581777572632,키네시스,키네시스_1768414474517.jpg,175,99,5,jump move_left
24.538691759109497,키네시스,키네시스_1768414474626.jpg,175,99,5,jump move_left
24.639620780944824,키네시스,키네시스_1768414474717.jpg,173,99,5,move_left
24.740347623825073,키네시스,키네시스_1768414474825.jpg,171,99,4,move_left
24.841375589370728,키네시스,키네시스_1768414474917.jpg,171,99,4,move_right
24.942284107208252,키네시스,키네시스_1768414475025.jpg,171,99,4,move_right
25.043071746826172,키네시스,키네시스_1768414475118.jpg,171,99,4,move_right
25.143453121185303,키네시스,키네시스_1768414475224.jpg,171,99,4,move_right
