timestamp,job,image_path,char_x,char_y,platform_id,actions
0.0009999275207519531,키네시스,키네시스_1768416508149.jpg,61,139,8,idle
0.10179615020751953,키네시스,키네시스_1768416508230.jpg,61,139,8,idle
0.20229530334472656,키네시스,키네시스_1768416508347.jpg,61,139,8,idle
0.3026602268218994,키네시스,키네시스_1768416508439.jpg,61,139,8,idle
0.40371203422546387,키네시스,키네시스_1768416508530.jpg,61,139,8,idle
0.5047996044158936,키네시스,키네시스_1768416508637.jpg,61,139,8,idle
0.6057620048522949,키네시스,키네시스_1768416508729.jpg,61,139,8,idle
0.7068018913269043,키네시스,키네시스_1768416508835.jpg,61,139,8,idle
0.8078405857086182,키네시스,키네시스_1768416508928.jpg,61,139,8,idle
0.9086859226226807,키네시스,키네시스_1768416509036.jpg,61,139,8,idle
1.0091607570648193,키네시스,키네시스_1768416509127.jpg,62,137,8,move_right jump
1.1098332405090332,키네시스,키네시스_1768416509235.jpg,62,137,8,move_right jump
1.2105727195739746,키네시스,키네시스_1768416509326.jpg,64,133,-1,move_right jump
1.3110191822052002,키네시스,키네시스_1768416509433.jpg,69,131,6,move_right
1.4120278358459473,키네시스,키네시스_1768416509539.jpg,73,130,6,move_right
1.5129923820495605,키네시스,키네시스_1768416509632.jpg,78,132,6,move_right
1.6139607429504395,키네시스,키네시스_1768416509739.jpg,82,135,6,move_right
1.7151100635528564,키네시스,키네시스_1768416509830.jpg,82,135,6,move_right
1.8162000179290771,키네시스,키네시스_1768416509937.jpg,87,139,6,move_right
1.9174184799194336,키네시스,키네시스_1768416510028.jpg,89,139,6,move_right jump
2.0183043479919434,키네시스,키네시스_1768416510151.jpg,91,137,6,move_right
2.1187469959259033,키네시스,키네시스_1768416510258.jpg,92,134,6,move_right jump
2.2198522090911865,키네시스,키네시스_1768416510350.jpg,97,131,6,move_right
2.32072114944458,키네시스,키네시스_1768416510457.jpg,101,130,6,idle
2.4219369888305664,키네시스,키네시스_1768416510549.jpg,101,130,6,idle
2.5229783058166504,키네시스,키네시스_1768416510656.jpg,106,130,-1,move_right
2.6242597103118896,키네시스,키네시스_1768416510748.jpg,110,133,7,idle
2.7250564098358154,키네시스,키네시스_1768416510856.jpg,115,137,7,idle
2.825911521911621,키네시스,키네시스_1768416510947.jpg,118,139,7,idle
2.9269654750823975,키네시스,키네시스_1768416511054.jpg,119,139,7,idle
3.028170108795166,키네시스,키네시스_1768416511145.jpg,119,139,7,move_up jump
3.1290833950042725,키네시스,키네시스_1768416511251.jpg,120,136,7,move_up jump
3.2301344871520996,키네시스,키네시스_1768416511358.jpg,120,133,7,move_up
3.3313095569610596,키네시스,키네시스_1768416511448.jpg,121,132,7,move_up
3.432638645172119,키네시스,키네시스_1768416511554.jpg,122,130,7,move_up jump
3.533353805541992,키네시스,키네시스_1768416511646.jpg,122,130,7,move_up jump
3.634577512741089,키네시스,키네시스_1768416511751.jpg,122,124,7,move_up
3.7352395057678223,키네시스,키네시스_1768416511875.jpg,123,118,4,idle
3.8363218307495117,키네시스,키네시스_1768416511966.jpg,123,115,4,idle
3.9373421669006348,키네시스,키네시스_1768416512072.jpg,124,114,4,idle
4.038681983947754,키네시스,키네시스_1768416512165.jpg,125,114,4,move_left
4.139468669891357,키네시스,키네시스_1768416512271.jpg,125,116,4,move_left
4.23975944519043,키네시스,키네시스_1768416512361.jpg,125,116,4,move_left
4.340323448181152,키네시스,키네시스_1768416512468.jpg,126,120,4,move_left
4.441516399383545,키네시스,키네시스_1768416512560.jpg,126,125,7,move_left
4.542288303375244,키네시스,키네시스_1768416512668.jpg,125,125,7,move_left
4.642656326293945,키네시스,키네시스_1768416512774.jpg,124,125,7,move_left
4.743708372116089,키네시스,키네시스_1768416512864.jpg,122,125,7,move_left
4.8450517654418945,키네시스,키네시스_1768416512971.jpg,122,125,7,move_left
4.945823669433594,키네시스,키네시스_1768416513064.jpg,120,125,7,move_left
5.046046018600464,키네시스,키네시스_1768416513170.jpg,119,125,7,move_left
5.146249055862427,키네시스,키네시스_1768416513261.jpg,117,125,7,move_left
5.246615171432495,키네시스,키네시스_1768416513368.jpg,115,125,7,move_left
5.347668886184692,키네시스,키네시스_1768416513473.jpg,114,125,7,move_left
5.448661804199219,키네시스,키네시스_1768416513564.jpg,114,125,7,move_left
5.549337148666382,키네시스,키네시스_1768416513670.jpg,112,125,7,move_left
5.650569200515747,키네시스,키네시스_1768416513762.jpg,110,125,7,move_left
5.751360893249512,키네시스,키네시스_1768416513885.jpg,109,125,7,move_left
5.852759122848511,키네시스,키네시스_1768416513977.jpg,107,125,-1,move_left
5.954024791717529,키네시스,키네시스_1768416514082.jpg,105,125,-1,move_left
6.055297136306763,키네시스,키네시스_1768416514189.jpg,103,125,-1,move_left
6.156137943267822,키네시스,키네시스_1768416514281.jpg,103,125,-1,move_left
6.256581783294678,키네시스,키네시스_1768416514387.jpg,102,126,-1,move_left
6.357686996459961,키네시스,키네시스_1768416514479.jpg,100,129,6,move_left
6.458677530288696,키네시스,키네시스_1768416514585.jpg,98,134,6,move_left
6.55971360206604,키네시스,키네시스_1768416514692.jpg,97,139,6,move_left
