timestamp,job,image_path,char_x,char_y,platform_id,actions
0.0019998550415039062,키네시스,키네시스_1768396411651.jpg,36,155,-1,idle
0.10265994071960449,키네시스,키네시스_1768396411726.jpg,36,155,-1,idle
0.20354151725769043,키네시스,키네시스_1768396411835.jpg,36,155,-1,idle
0.30405640602111816,키네시스,키네시스_1768396411928.jpg,36,155,-1,idle
0.4046149253845215,키네시스,키네시스_1768396412034.jpg,36,155,-1,idle
0.5052318572998047,키네시스,키네시스_1768396412126.jpg,36,155,-1,idle
0.6058073043823242,키네시스,키네시스_1768396412220.jpg,36,155,-1,idle
0.7062597274780273,키네시스,키네시스_1768396412326.jpg,36,155,-1,idle
0.8070485591888428,키네시스,키네시스_1768396412419.jpg,36,155,-1,idle
0.9075222015380859,키네시스,키네시스_1768396412525.jpg,36,155,-1,jump move_right
1.0082271099090576,키네시스,키네시스_1768396412617.jpg,37,152,-1,jump move_right
1.109034776687622,키네시스,키네시스_1768396412722.jpg,41,149,-1,jump move_right
1.209596872329712,키네시스,키네시스_1768396412830.jpg,46,148,-1,move_right
1.3102214336395264,키네시스,키네시스_1768396412920.jpg,46,148,-1,move_right
1.4109938144683838,키네시스,키네시스_1768396413027.jpg,50,148,-1,idle
1.5116076469421387,키네시스,키네시스_1768396413119.jpg,55,150,-1,move_right
1.6123464107513428,키네시스,키네시스_1768396413228.jpg,59,154,-1,move_right
1.713144302368164,키네시스,키네시스_1768396413319.jpg,62,155,-1,move_right
1.8134777545928955,키네시스,키네시스_1768396413426.jpg,64,155,-1,jump move_right
1.9138565063476562,키네시스,키네시스_1768396413533.jpg,64,155,-1,move_right
2.014254331588745,키네시스,키네시스_1768396413625.jpg,65,151,-1,jump move_right
2.114748477935791,키네시스,키네시스_1768396413730.jpg,68,147,-1,jump move_right
2.215594530105591,키네시스,키네시스_1768396413820.jpg,73,146,-1,move_right
2.316190481185913,키네시스,키네시스_1768396413943.jpg,77,145,-1,move_right
2.4166438579559326,키네시스,키네시스_1768396414050.jpg,82,147,-1,idle
2.5172324180603027,키네시스,키네시스_1768396414141.jpg,82,147,-1,move_right
2.617837429046631,키네시스,키네시스_1768396414233.jpg,86,151,-1,move_right
2.7188756465911865,키네시스,키네시스_1768396414339.jpg,91,155,-1,move_right
2.8194174766540527,키네시스,키네시스_1768396414446.jpg,92,155,-1,jump move_right
2.920100450515747,키네시스,키네시스_1768396414537.jpg,94,151,-1,move_right
3.0207104682922363,키네시스,키네시스_1768396414643.jpg,97,148,-1,jump move_right
3.1212289333343506,키네시스,키네시스_1768396414735.jpg,97,148,-1,jump move_right
3.2219676971435547,키네시스,키네시스_1768396414840.jpg,101,145,-1,move_right
3.32234787940979,키네시스,키네시스_1768396414947.jpg,106,145,-1,move_right
3.4228053092956543,키네시스,키네시스_1768396415038.jpg,110,146,-1,move_right
3.5232818126678467,키네시스,키네시스_1768396415143.jpg,115,149,-1,move_right
3.623843193054199,키네시스,키네시스_1768396415235.jpg,119,154,-1,move_right
3.7245407104492188,키네시스,키네시스_1768396415341.jpg,119,154,-1,move_right
3.8251733779907227,키네시스,키네시스_1768396415447.jpg,122,155,-1,jump move_up
3.925997734069824,키네시스,키네시스_1768396415539.jpg,123,151,-1,move_up
4.0266289710998535,키네시스,키네시스_1768396415646.jpg,125,149,-1,jump move_up
4.12737250328064,키네시스,키네시스_1768396415739.jpg,127,143,-1,jump move_up
4.228055477142334,키네시스,키네시스_1768396415845.jpg,129,136,6,move_up
4.328641176223755,키네시스,키네시스_1768396415936.jpg,130,130,6,move_up
4.429247617721558,키네시스,키네시스_1768396416043.jpg,130,130,6,move_right
4.5297815799713135,키네시스,키네시스_1768396416136.jpg,132,126,5,move_right
4.630692005157471,키네시스,키네시스_1768396416241.jpg,134,124,5,move_right
4.731219291687012,키네시스,키네시스_1768396416347.jpg,135,124,5,idle
4.831912040710449,키네시스,키네시스_1768396416439.jpg,137,125,5,idle
4.932619333267212,키네시스,키네시스_1768396416546.jpg,137,125,5,idle
5.033206462860107,키네시스,키네시스_1768396416654.jpg,139,128,5,idle
5.133906126022339,키네시스,키네시스_1768396416763.jpg,140,133,6,idle
5.23436164855957,키네시스,키네시스_1768396416855.jpg,142,138,6,idle
5.335028409957886,키네시스,키네시스_1768396416961.jpg,143,143,-1,idle
5.435607194900513,키네시스,키네시스_1768396417052.jpg,144,143,-1,idle
5.536084175109863,키네시스,키네시스_1768396417158.jpg,144,143,-1,idle
5.636709451675415,키네시스,키네시스_1768396417266.jpg,144,143,-1,idle
5.737035274505615,키네시스,키네시스_1768396417358.jpg,144,143,-1,move_left
5.837993621826172,키네시스,키네시스_1768396417464.jpg,143,143,-1,move_left
5.938768148422241,키네시스,키네시스_1768396417556.jpg,142,143,-1,jump move_left
6.039255857467651,키네시스,키네시스_1768396417663.jpg,140,141,-1,jump move_left
6.139925956726074,키네시스,키네시스_1768396417756.jpg,138,137,6,move_left
6.240450859069824,키네시스,키네시스_1768396417863.jpg,138,137,6,jump move_left
6.340875148773193,키네시스,키네시스_1768396417955.jpg,135,134,6,move_left
6.441366910934448,키네시스,키네시스_1768396418061.jpg,130,133,6,idle
6.541889190673828,키네시스,키네시스_1768396418150.jpg,126,133,6,idle
6.642868518829346,키네시스,키네시스_1768396418258.jpg,121,135,6,move_left
6.743677854537964,키네시스,키네시스_1768396418364.jpg,121,135,6,move_left
6.8446714878082275,키네시스,키네시스_1768396418456.jpg,113,143,-1,idle
6.945138931274414,키네시스,키네시스_1768396418561.jpg,113,143,-1,move_left
7.0456438064575195,키네시스,키네시스_1768396418653.jpg,111,143,-1,jump move_left
7.146561622619629,키네시스,키네시스_1768396418759.jpg,109,139,6,move_left
7.247172117233276,키네시스,키네시스_1768396418851.jpg,107,136,6,move_left
7.34769868850708,키네시스,키네시스_1768396418959.jpg,106,136,6,move_left
7.448674201965332,키네시스,키네시스_1768396419050.jpg,106,136,6,move_left
7.5495076179504395,키네시스,키네시스_1768396419157.jpg,104,137,6,jump move_left
7.650313138961792,키네시스,키네시스_1768396419279.jpg,100,137,6,jump move_left
7.750823259353638,키네시스,키네시스_1768396419386.jpg,96,138,6,move_left
7.851294994354248,키네시스,키네시스_1768396419476.jpg,91,141,-1,idle
7.9518141746521,키네시스,키네시스_1768396419583.jpg,88,143,-1,move_left
8.052365064620972,키네시스,키네시스_1768396419675.jpg,87,143,-1,move_left
8.153279066085815,키네시스,키네시스_1768396419766.jpg,87,143,-1,move_left
8.25408935546875,키네시스,키네시스_1768396419873.jpg,86,143,-1,jump move_left
8.354968070983887,키네시스,키네시스_1768396419981.jpg,85,143,-1,jump move_left
8.455579996109009,키네시스,키네시스_1768396420073.jpg,84,139,6,move_left
8.556446552276611,키네시스,키네시스_1768396420179.jpg,81,136,6,jump move_left
8.656907320022583,키네시스,키네시스_1768396420269.jpg,77,134,6,jump move_left
8.757213354110718,키네시스,키네시스_1768396420375.jpg,72,133,6,move_left
